match_id,source_id,canonical_item_id,deck,hebrew,italian,match_type,match_confidence,context_excerpt,review_status
streetwise_match_2f4e3549d34ece58,streetwise_episode_241387d256473061,cclex_70e4a3bcc37ba7e6,Orange,בפנים,dentro,exact_lexical_entry,high,Bi-fnim – Inside – בפנים,draft_unverified
streetwise_match_3b6861a615b17106,streetwise_episode_241387d256473061,cclex_394b8ff287484bb9,Pink,בפנים,dentro,exact_lexical_entry,high,Bi-fnim – Inside – בפנים,draft_unverified
streetwise_match_6fc4af363873711b,streetwise_episode_241387d256473061,cclex_ed0714477d8edb46,Pink,בחוץ,fuori,exact_lexical_entry,high,Ba-huts – Outside – בחוץ,draft_unverified
streetwise_unmatched_f4348c0b86877324,streetwise_episode_3f465a6d13e194ac,,,,,unmatched_hebrew_page,low,"The Hebrew word להשכיב means, to put something",source_only
streetwise_unmatched_9dcc84bbbcb7ba84,streetwise_episode_544590b04c54eec7,,,,,unmatched_hebrew_page,low,"The Hebrew word סחורה means merchandise. When sellers in the fruit and vegetable markets shout סחורה אלף-אלף, what are they saying? And how do we say drug trafficking and drug deal",source_only
streetwise_match_eb315ab4b90245d6,streetwise_episode_22a2725642f30ead,cclex_7a7366ed4c9234c4,Dark Green,מציאות,realtà,exact_lexical_entry,high,"Metsiot – Findings, good deals – מציאות",draft_unverified
streetwise_match_fc1d8ebcafd068f6,streetwise_episode_22a2725642f30ead,cclex_2054bd4bdbf1da0a,Dark Green,מוצר,prodotto,exact_lexical_entry,high,Mutsar – Product – מוצר,draft_unverified
streetwise_match_3bb164a778dcff3e,streetwise_episode_22a2725642f30ead,cclex_33a657fcff01fe47,Dark Green,מזומן,contanti,exact_lexical_entry,high,Mezuman – Cash – מזומן,draft_unverified
streetwise_match_6428444a8404bc4c,streetwise_episode_22a2725642f30ead,cclex_ce344e513f92cf8c,Indigo,מציאות,realtà,exact_lexical_entry,high,"Metsiot – Findings, good deals – מציאות",draft_unverified
streetwise_match_112402219e9780ec,streetwise_episode_c85cc3e2ffd3fb29,cclex_274bc0a39d72c141,Green,אני אשלח,io - futuro di mandare,normalized_hebrew_phrase,medium,...מן לא מסונכרן ס נ כ ר נ לסנכרן את היומן סנכרון היומן לא מסונכרן היומן לא מסתנכרן לי זימון אני אשלח לך זימון שלח שלחי שלחו לי זימון אני שולח לך זימון עם כל הפרטים לוח זמנים לו ז הלו ז ,draft_unverified
streetwise_match_03b4e92119869a8a,streetwise_episode_a8f239b8bde796a2,cclex_4496f8fa934a370d,Red,שנים,anni,exact_lexical_entry,high,Shanim! – It's been years! – שנים,draft_unverified
streetwise_match_323ba4eec2e14c81,streetwise_episode_a8f239b8bde796a2,cclex_b7ef746512b0e382,Orange,שנים,anni,exact_lexical_entry,high,Shanim! – It's been years! – שנים,draft_unverified
streetwise_match_9ea970642a2ae9c4,streetwise_episode_c3fc31b0b9a1a13a,cclex_b85037400ce01b3f,Lime,אתם יודעים,voi (m.) - presente di sapere / conoscere,normalized_hebrew_phrase,medium,...למה אתה מכוון נמוך הם מכוונים גבוה מכוון צליל מכוון פסנתר לא מכוון אקדח מכוון לעבר מישהו אתם יודעים למי זה היה מכוון מכוון מטרה במכוון באופן מכוון כשאת אומרת לא למה את מתכוונת לא הבנת,draft_unverified
streetwise_match_e4ea78955f1b7a38,streetwise_episode_c3fc31b0b9a1a13a,cclex_90e42ac2fd0ec5a2,Dark Green,לא התכוונתי,non intendevo; non volevo,normalized_hebrew_phrase,medium,...שאת אומרת לא למה את מתכוונת לא הבנתי למה אתה מתכוון למה את מתכוונת התכוונתי כשאמרתי סליחה לא התכוונתי בלי כוונה לא בכוונה סליחה בלי כוונה אמרתי אתמול משהו שלא הייתי צריך להגיד זה לא ה,draft_unverified
streetwise_match_0ac49487d6c6fd5e,streetwise_episode_67ccef1090d47d65,cclex_0c9aaed1db5f0b56,Red,ממש לא,assolutamente no,normalized_hebrew_phrase,medium,...ה הכיוון הכללי כיוון התפילה אחי יש ך כיוון דופק חיוכים לכל הכיוונים יורה לכל הכיוונים אתה ממש לא בכיוון הנכון אתה בכיוון הנכון כיווני אוויר כמה כיווני אוויר יש דו כיווני כיווני חקירה,draft_unverified
streetwise_match_e038af3355624e72,streetwise_episode_9f4ffe112b3b5232,cclex_e8ea4422e81efb12,Blue,להסתיר,nascondere; occultare,exact_lexical_entry,high,Lehastir – To hide – להסתיר,draft_unverified
streetwise_unmatched_348f55cce8e26728,streetwise_episode_8f68d1be00b52f97,,,,,unmatched_hebrew_page,low,"In Hebrew, הפגנה is a demonstration, a protest. Israelis are very diligent protesters and demonstrators. Guy explains how to use the root פגנ to its fullest.",source_only
streetwise_unmatched_4d13d65d831b627e,streetwise_episode_6e29da40aa879e64,,,,,unmatched_hebrew_page,low,This episode is about the Hebrew root פקח. We call parking enforcement officers פקחי חניה. What might you say to one in order not to get a parking ticket? And what does this root h,source_only
streetwise_unmatched_733854cc02f2e51a,streetwise_episode_1b4e245d91510249,,,,,unmatched_hebrew_page,low,"There are so many סכנות, dangers, in everyday life. How do we say, ""it's not worth the risk,"" in Hebrew? And what does the Japanese word for fish have anything to do with taking ri",source_only
streetwise_match_f947cf1db178a2b5,streetwise_episode_c56184132628cd50,cclex_19c47aa20370558f,Lime,אנחנו הולכים,noi (m.) - presente di andare,normalized_hebrew_phrase,medium,...כמה עולה מינוי אצלכם מינוי חדר כושר מינוי לחודש מינוי לשנה מינוי זוגי מינוי לזוג בדרך כלל אנחנו הולכים למכון לאימון כושר אימון כמה פעמים את מתאמנת בשבוע תרגילים מחול איזה שיעורים יש א,draft_unverified
streetwise_match_5d939e11bcafc232,streetwise_episode_c56184132628cd50,cclex_87fbb2b82ad4f222,Lime,אני הולך,io (m.) - presente di andare,normalized_hebrew_phrase,medium,חדר כושר מכון כושר אני הולך למכון מנוי מינוי מינוי אחד פלוס אחד כמה עולה מינוי אצלכם מינוי חדר כושר מינוי לחודש מינוי...,draft_unverified
streetwise_match_49fee2a3519dcd18,streetwise_episode_18c6310a322b5d25,cclex_ed79858184ddcac2,Blue,לחשוף,rivelare; scoprire; mostrare,exact_lexical_entry,high,The Hebrew word לחשוף,draft_unverified
streetwise_match_4195c30c95b06c80,streetwise_episode_18c6310a322b5d25,cclex_0229047aea7cb508,Indigo,לחשוף את...,esporre / rivelare,normalized_hebrew_phrase,medium,...בדרך כלל במכוון גם אנשים עם גון עור כהה יישרפו אבל הם צריכים חשיפה יותר ממושכת הם מתחילים לחשוף את האיברים לחשוף את הגוף לשמש חשיפת יתר חשיפת יתר לשמש הילדים חשפו כבר חמישה מתקנים חשי,draft_unverified
streetwise_match_0b2ed2282138097c,streetwise_episode_742cf4c954ac4333,cclex_e04436cb5ef676ae,Purple,להתעסק,affrontare; occuparsi di,exact_lexical_entry,high,"Lehitasek – To busy oneself, to be involved with – להתעסק",draft_unverified
streetwise_match_6860b1658ded049b,streetwise_episode_d1b393046c54d0c9,cclex_0cf2936a5463afc3,Lime,הוא יודע,lui - presente di sapere / conoscere,normalized_hebrew_phrase,medium,...עסק עסק משפחתי עסקים כרגיל שבעה ימי עסקים יום עסקים לופטגעשעפט עסקי אוויר יש לך עסק איתי הוא יודע עם מי יש לו עסק,draft_unverified
streetwise_unmatched_f57cfa3ccea0c7dc,streetwise_episode_326bce74e31bdf88,,,,,unmatched_hebrew_page,low,"The Hebrew word להגיש is a verb with several different meanings. Food, university papers and TV shows — these are all things we can להגיש. Guy explains.",source_only
streetwise_unmatched_b87e9b52807ea8d2,streetwise_episode_21edde1ee9b9c29f,,,,,unmatched_hebrew_page,low,"In Hebrew, מתוק means sweet or sweetie. You might also hear מתוק used passive-aggressively by a person standing in a Tel Avivi line.",source_only
streetwise_match_4ded391085909acf,streetwise_episode_f27c8ce5e5d9016d,cclex_db087b9c21bb3233,Turquoise,קדימה,go venire on,exact_lexical_entry,high,Kadima – Go forward – קדימה,draft_unverified
streetwise_unmatched_04ec1cba49187dec,streetwise_episode_493a110e84ca9966,,,,,unmatched_hebrew_page,low,"The words להזהיר and אזהרה are used to warn someone of something or someone. We have many Hebrew expressions with אזהרה, warning, including the saying, רְאו הוזהרתם.",source_only
streetwise_unmatched_0c2c2947e5a55b0f,streetwise_episode_5b77642adb062a66,,,,,unmatched_hebrew_page,low,"How would you warn a friend who is about to be hit by an electric bike speeding on the sidewalk? We would shout, !זהירות The Hebrew word זהירות is an important word to know.",source_only
streetwise_match_de8026ef371a2222,streetwise_episode_4913ef549b724af7,cclex_010b89562e631050,Red,כסף,soldi / denaro,exact_lexical_entry,high,"How could it be that we still didn't dedicate an entire episode to the Hebrew word כסף, money? Let's correct that wrong. Guy explains the slangy term for someone who is ""loaded"" wi",draft_unverified
streetwise_match_dfd6117c0442cc61,streetwise_episode_4913ef549b724af7,cclex_50d4729aeac1c3ec,Lime,הוא עושה,lui - presente di fare,normalized_hebrew_phrase,medium,כסף כסף העברת כספים להעביר כסף לעשות כסף הוא עושה מזה כסף וואלה אפשר לעשות מזה כסף טחון בכסף לחסוך כסף לקבל כסף ממישהו תקבלו כסף ממקור בלתי...,draft_unverified
streetwise_match_e6f476d93d8a2d22,streetwise_episode_fbb297ce0f978b59,cclex_5a0f6fae66f30337,Blue,סיסמה,password (f.); parola d'ordine,exact_lexical_entry,high,Sisma – Password – סיסמה,draft_unverified
streetwise_match_4eb69b786817523e,streetwise_episode_fbb297ce0f978b59,cclex_04e660d2a8b0d5c8,Lime,סיסמה,password,exact_lexical_entry,high,Sisma – Password – סיסמה,draft_unverified
streetwise_unmatched_4134ccde70bd9db9,streetwise_episode_0532647e696cb828,,,,,unmatched_hebrew_page,low,Nifgashim be-shesh? – Are we meeting at six? – נפגשים בשש,source_only
streetwise_unmatched_d2c4bbfc7215eff4,streetwise_episode_d6fed1612539cc14,,,,,unmatched_hebrew_page,low,ב.ל.ב.ל,source_only
streetwise_match_86977b2b3f54be5c,streetwise_episode_9b544d8be1dcb35b,cclex_edbb4c7506f082e9,Lime,אתם חושבים,voi (m.) - presente di pensare,normalized_hebrew_phrase,medium,...לבלה להיות בבלבלה הוא בבלבלות הלו אחי אתה בבלבלות רציניות אני כולי בבלבלות אתם בבלבלות אם אתם חושבים ככה כל השוק בבלבלה צניחות וירידות,draft_unverified
streetwise_match_67ca0bb5da62c2fe,streetwise_episode_5b55d3b59d108a13,cclex_3ffc22d20ae57dfc,Green,בזמן האחרון,ultimamente / recentemente,exact_lexical_entry,high,Ba-zman ha-acharon – Lately – בזמן האחרון,draft_unverified
streetwise_unmatched_b413b03cfcd0e152,streetwise_episode_fe37369116933cff,,,,,unmatched_hebrew_page,low,"What does this mean in Hebrew: חברים, רגע, אל תתפזרו לי. We use it to say, ""let's get back on track!"" On this episode, Guy talks about all things that can scatter, including people",source_only
streetwise_match_a6df74a2f7ce8362,streetwise_episode_e32a678eeac32877,cclex_bc7bd29eb3a5b0a3,Orange,אחר כך,dopo / in seguito,normalized_hebrew_phrase,medium,...את הילדים לגנים לפזר למסגרות פיזור גבינה פיזור הקומפוסט פיזרת כבר אני בפיזורים אני אתקשר אחר כך פיזור הפרלמנט פיזור הכנסת הם רוצים לפזר את הפרלמנט תשע פיזור בשיער פזור לפזר את השיער ש,draft_unverified
streetwise_match_fc9248ca20a2d7da,streetwise_episode_e32a678eeac32877,cclex_7945ecdfa467191b,Lime,הם רוצים,loro (m.) - presente di volere,normalized_hebrew_phrase,medium,...ור גבינה פיזור הקומפוסט פיזרת כבר אני בפיזורים אני אתקשר אחר כך פיזור הפרלמנט פיזור הכנסת הם רוצים לפזר את הפרלמנט תשע פיזור בשיער פזור לפזר את השיער שיער אסוף פיזור דעת מפוזר הספרים ,draft_unverified
streetwise_match_b2a07d98ed7d199a,streetwise_episode_e32a678eeac32877,cclex_1fc36b9094bd6f81,Indigo,שיער אסוף,capelli raccolti,exact_lexical_entry,high,Se'ar asuf – Hair up – שיער אסוף,draft_unverified
streetwise_match_931cd87a4c51c031,streetwise_episode_649b15e832876ebb,cclex_da22cc7024260971,Purple,לצעוד,camminare; fare un passo,exact_lexical_entry,high,The Hebrew word לצעוד means to march. But it can also mean to walk or to advance. No wonder politicians love this verb!,draft_unverified
streetwise_unmatched_906357066748eeda,streetwise_episode_321b2e2b691e6a30,,,,,unmatched_hebrew_page,low,"Tens of thousands marched in this year's מצעד הגאווה, gay pride parade, in Tel Aviv, which gave us a good excuse to talk about the Hebrew word מצעד and its root צ.ע.ד.",source_only
streetwise_match_08aae08f9f4f4e73,streetwise_episode_82af46c6a5265a69,cclex_2f6c9a7d8c238007,Red,לא ממש,non davvero,normalized_hebrew_phrase,medium,...מפריע למישהו מפריע לך ש אתה מפריע לי לעבוד זה מפריע לי לישון יפריע לך אם אני אעבוד פה לא לא ממש לא יפריע לי בנים יפריע לכם אם החדר שלנו קצת ילדותי אני לא הפרעתי לך אתה אל תפריע לי אל ,draft_unverified
streetwise_match_50f42e730f15f2a8,streetwise_episode_82af46c6a5265a69,cclex_0c9aaed1db5f0b56,Red,ממש לא,assolutamente no,normalized_hebrew_phrase,medium,...ריע למישהו מפריע לך ש אתה מפריע לי לעבוד זה מפריע לי לישון יפריע לך אם אני אעבוד פה לא לא ממש לא יפריע לי בנים יפריע לכם אם החדר שלנו קצת ילדותי אני לא הפרעתי לך אתה אל תפריע לי אל תפ,draft_unverified
