"status","flags","citizen_level","citizen_color","deck","source_deck","source","source_file","source_row","front","back","front_original","back_original"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","574","מבין","capire masch. sing.","מבין","capire masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","575","מבינה","capire femm. sing.","מבינה","capire femm. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","576","מוזר","strange masch. sing.","מוזר","strange masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","577","מוזרה","strange femm. sing.","מוזרה","strange femm. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","578","זה מוזר מאוד","it is very strange","זה מוזר מאוד","it is very strange"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","579","יכולל","can able to masch. sing.","יכולל","can able to masch. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","580","יכוללה","can able to femm. sing.","יכוללה","can able to femm. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","581","אני יכולללבוא ב","io can venire at 2 00 2 00","אני יכולללבוא ב","io can venire at 2 00 2 00"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","582","אם אני יכולל אני יכולל אם אני לא יכולל אני לא יכולל","if io can io can if io can t io can t","אם אני יכולל אני יכולל אם אני לא יכולל אני לא יכולל","if io can io can if io can t io can t"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","583","אם","if","אם","if"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","585","צריכה","need have to femm. sing.","צריכה","need have to femm. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","586","אני צריך ללכת","io need to go","אני צריך ללכת","io need to go"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","587","רוצה","volere masch. sing.","רוצה","volere masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","589","רוצים","volere masch. plur.","רוצים","volere masch. plur."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","590","רוצות","volere femm. plur.","רוצות","volere femm. plur."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","591","אפשר קפה","may io have caffè","אפשר קפה","may io have caffè"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","592","אפשר הפוך קטן","may io have a small cappuccino","אפשר הפוך קטן","may io have a small cappuccino"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","593","אפשר חשבון בבקשה","may io have the bill please","אפשר חשבון בבקשה","may io have the bill please"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","594","אפשר תפריט באנגלית","may io have an inglese menu","אפשר תפריט באנגלית","may io have an inglese menu"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","595","בתאבון","bon appetit","בתאבון","bon appetit"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","596","ללכת","andare (infinito)","ללכת","andare (infinito)"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","597","הולך","go going masch. sing.","הולך","go going masch. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","598","הולכת","go going femm. sing.","הולכת","go going femm. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","599","הולכים","go going masch. plur.","הולכים","go going masch. plur."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","600","אני הולך למשרד","io m going to the ufficio","אני הולך למשרד","io m going to the ufficio"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","601","אני הולך הביתה","io m going casa","אני הולך הביתה","io m going casa"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","602","לאן אתה הולך","dove? are tu / voi going","לאן אתה הולך","dove? are tu/voi going"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","603","לבוא","venire","לבוא","venire"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","604","בא","venire coming masch. sing.","בא","venire coming masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","605","באה","venire coming femm. sing.","באה","venire coming femm. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","606","באים","venire coming masch. plur.","באים","venire coming masch. plur."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","608","בוא","venire masch. sing.","בוא","venire masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","609","בואי","venire femm. sing.","בואי","venire femm. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","610","בואו","venire pl","בואו","venire pl"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","611","לעבוד","lavorare (infinito)","לעבוד","lavorare (infinito)"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","612","עובד","lavorare working masch. sing.","עובד","lavorare working masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","613","עובדת","lavorare working femm. sing.","עובדת","lavorare working femm. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","614","עבודה","a lavorare a job","עבודה","a lavorare a job"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","615","יש לי הרבה עבודה","io have a lot of lavorare","יש לי הרבה עבודה","io have a lot of lavorare"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","616","יודע","sapere / conoscere masch. sing.","יודע","sapere / conoscere masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","617","יודעת","sapere / conoscere femm. sing.","יודעת","sapere / conoscere femm. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","618","הוא לא יודע","lui doesn t sapere / conoscere","הוא לא יודע","lui doesn t sapere / conoscere"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","619","חושב","pensare thinking masch. sing.","חושב","pensare thinking masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","620","חושבת","thing thinking femm. sing.","חושבת","thing thinking femm. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","621","אני חושב שהוא גר בתל אביב","io pensare lui lives in tel aviv","אני חושב שהוא גר בתל אביב","io pensare lui lives in tel aviv"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","622","נכון","giusto / corretto","נכון","giusto / corretto"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","623","לא נכון","wrong non correct","לא נכון","wrong non correct"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","624","אין לי מושג","io have no clue","אין לי מושג","io have no clue"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","625","לומד","studying learning masch. sing.","לומד","studying learning masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","626","לומדת","studying learning femm. sing.","לומדת","studying learning femm. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","628","זוכר","remember masch. sing.","זוכר","remember masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","629","זוכרת","remember femm. sing.","זוכרת","remember femm. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","630","אני לא זוכר","io don t remember","אני לא זוכר","io don t remember"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","631","כותב","scrivere writing masch. sing.","כותב","scrivere writing masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","632","כותבת","scrivere writing femm. sing.","כותבת","scrivere writing femm. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","633","איך כותבים בקבוק בעברית בקבוק","how fare tu / voi spell in","איך כותבים בקבוק בעברית בקבוק","how fare tu/voi spell in"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","634","אומר","dire saying dire / raccontare telling masch. sing.","אומר","dire saying dire / raccontare telling masch. sing."
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","635","אומרת","dire saying dire / raccontare telling femm. sing.","אומרת","dire saying dire / raccontare telling femm. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","636","בעברית איך אומרים","how fare tu / voi dire a bottle in a bottle","בעברית איך אומרים","how fare tu/voi dire a bottle in a bottle"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","637","לדבר","parlare (infinito)","לדבר","parlare (infinito)"
"ok_candidate","","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","639","מדברת","parlare speaking parlare talking femm. sing.","מדברת","parlare speaking parlare talking femm. sing."
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","640","זה של נינה","this is nina s","זה של נינה","this is nina s"
"review","translation_language_mixed","1","red","Red","Citizen Cafe Red Level","citizen_cafe_review_zip","citizen_cafe_batch_ebraico_italiano_completo.zip","641","זה שלי","this is mine","זה שלי","this is mine"
